STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00004113,2014-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,",W",290.7,W,232,",W",3,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",25,",W",,,,,20140725,"+,,W",,,,,,,20140713,",,W",20140716,",,W",8.3,",W,25,+",,,,,0.5,",,W,13,",42.2,",W,16,",0,W,0,",W",1.1,",,,W",,,25.82,",W",35.88,",,,W",15.75,",,,W",,,250,",W",270,",W",16.1,",W",20.1,",W"
USW00004113,2014-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.1,",W",467.5,W,176.8,",W",4,",W",3,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",19,",W",,,,,20140825,",,W",,,,,,,20140814,"+,,W",20140804,",,W",9.4,",W,25,",,,,,7.1,",,W,14,+",38.9,",W,04,",0,W,0,",W",19,",,,W",,,24.04,",W",33.07,",,,W",15,",,,W",,,190,",W",210,",W",13.4,",W",17.9,",W"
USW00004113,2014-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,",W",498,W,30.5,",W",0,",W",0,",W",0,",W",,,,,0,",W",1,",W",0,",W",30,",W",3,",W",,,,,20140912,",,W",,,,,,,20140929,"+,,W",20140921,"+,,W",-0.5,",W,12,",,,,,0,",T,W,29,+",32.2,",W,21,+",35.7,W,35.7,",W",0,",T,,W",,,18.16,",W",27.59,",,,W",8.73,",,,W",,,260,",W",90,",W",13.4,",W",57.2,",W"
USW00004113,2014-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",501.3,W,3.3,",W",7,"1,W",4,"1,W",0,"1,W",,,,,0,",W",0,",W",0,",W",18,",W",0,",W",,,,,20141027,",,W",,,,,,,20141020,",1,W",20141007,"+,,W",0.6,",W,27,",,,,,6.6,"1,,W,20,",31.1,",W,07,+",168.7,W,133,",W",19.1,"1,,,W",,,14.15,",W",21.54,",,,W",6.75,",,,W",,,270,",W",270,",W",15.7,",W",19.2,",W"
USW00004113,2014-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",501.3,W,0,",W",6,"1,W",3,"1,W",0,"1,W",,,,,0,",W",17,",W",8,",W",0,",W",0,",W",,,,,20141115,",,W",,,,,,,20141121,",1,W",20141105,",,W",-16.6,",W,15,",,,,,6.1,"1,,W,21,",20,",W,05,",620.2,W,451.5,",W",13.5,"1,,,W",,,3.28,",W",8.6,",,,W",-2.04,",,,W",,,250,",W",260,",W",14.3,",W",19.2,",W"
USW00004113,2014-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",501.3,W,0,",W",14,",W",4,",W",0,",W",,,,,0,",W",18,",W",5,",W",0,",W",0,",W",,,,,20141231,",,W",,,,,,,20141224,",,W",20141211,",,W",-13.2,",W,31,",,,,,14.2,",,W,24,",20.6,",W,11,",1097.2,W,477,",W",34.4,",,,W",,,2.95,",W",6.69,",,,W",-0.8,",,,W",,,160,",W",140,",W",14.8,",W",21.9,",W"
USW00004113,2015-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2,",W",0,W,0,",W",8,",W",2,",W",0,",W",,,,,0,",W",17,",W",4,",W",0,",W",0,",W",,,,,20150101,",,W",,,,,,,20150117,",,W",20150124,",,W",-12.1,",W,01,",,,,,4.8,",,W,17,",16.7,",W,24,",1594.1,W,496.9,",W",11.8,",,,W",,,2.3,",W",5.38,",,,W",-0.78,",,,W",,,260,",W",260,",W",13.9,",W",17.4,",W"
USW00004113,2015-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.4,",W",0,W,0,",W",10,",W",4,",W",0,",W",,,,,0,",W",14,",W",0,",W",0,",W",0,",W",,,,,20150223,",,W",,,,,,,20150203,",,W",20150207,",,W",-9.3,",W,23,",,,,,3.8,",,W,03,",20,",W,07,",1933.5,W,339.4,",W",15.8,",,,W",,,6.21,",W",12.55,",,,W",-0.13,",,,W",,,240,",W",240,",W",16.1,",W",21.9,",W"
USW00004113,2015-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",0,W,0,",W",9,",W",1,",W",0,",W",,,,,0,",W",12,",W",0,",W",8,",W",0,",W",,,,,20150304,"+,,W",,,,,,,20150325,",,W",20150327,",,W",-9.3,",W,04,+",,,,,3.6,",,W,25,",25.6,",W,27,",2196.1,W,262.6,",W",12.1,",,,W",,,9.86,",W",18.09,",,,W",1.64,",,,W",,,250,",W",260,",W",17,",W",22.8,",W"
USW00004113,2015-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",0,W,0,",W",5,",W",1,",W",0,",W",,,,,0,",W",10,",W",0,",W",8,",W",0,",W",1,,,,20150405,",,W",,,,,,,20150405,",,W",20150428,",,W",-3.2,",W,05,",,,,,4.3,",,W,05,",27.8,",W,28,",2428.3,W,232.2,",W",7.2,",,,W",,,10.59,",W",19.32,",,,W",1.86,",,,W",,,260,",W",260,",W",14.8,",W",18.8,",W"
USW00004113,2015-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",32.8,W,32.8,",W",9,"1,W",2,"1,W",0,"1,W",,,,,0,",W",0,",W",0,",W",27,",W",3,",W",2,,,,20150503,",,W",,,,,,,20150513,",1,W",20150529,",,W",1.1,",W,03,",,,,,20.8,"1,,W,13,",34.4,",W,29,",2490.1,W,61.8,",W",34.4,"1,,,W",,,17.4,",W",25.77,",,,W",9.03,",,,W",,,140,",W",230,",W",11.6,",W",15.7,",W"
USW00004113,2015-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",195.9,W,163.1,",W",2,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",17,",W",,,,,20150615,"+,,W",,,,,,,20150629,"+,,W",20150627,",,W",7.2,",W,15,+",,,,,0.3,",,W,29,+",43.9,",W,27,",2491.2,W,1.1,",W",0.6,",,,W",,,23.74,",W",33.3,",,,W",14.17,",,,W",,,260,",W",260,",W",13.9,",W",17.9,",W"
USW00004113,2015-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",412.4,W,216.5,",W",2,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",20,",W",,,,,20150728,",,W",,,,,,,20150713,",,W",20150731,",,W",9.4,",W,28,",,,,,2,",,W,13,",41.1,",W,31,",0,W,0,",W",2.3,",,,W",,,25.32,",W",34.54,",,,W",16.09,",,,W",,,260,",W",260,",W",12.5,",W",15.2,",W"
USW00004113,2015-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,",W",568.4,W,156,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",16,",W",,,,,20150823,"+,,W",,,,,,,20150830,",,W",20150801,",,W",8.3,",W,23,+",,,,,0.3,",,W,30,",40,",W,01,",0.8,W,0.8,",W",0.3,",,,W",,,23.34,",W",32.45,",,,W",14.23,",,,W",,,260,",W",270,",W",17,",W",22.8,",W"
USW00004113,2015-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,",W",595.4,W,27,",W",3,"1,W",1,"1,W",0,"1,W",,,,,0,",W",1,",W",0,",W",29,",W",2,",W",,,,,20150928,",,W",,,,,,,20150905,",1,W",20150912,"+,,W",-0.5,",W,28,",,,,,3,"1,,W,05,",33.3,",W,12,+",59.8,W,59,",W",5.6,"1,,,W",,,17.27,",W",25.87,",,,W",8.66,",,,W",,,270,",W",250,",W",10.7,",W",13.9,",W"
USW00004113,2015-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",596.5,W,1.1,",W",9,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",21,",W",0,",W",,,,,20151027,"+,,W",,,,,,,20151031,",,W",20151010,",,W",0.6,",W,27,+",,,,,19.1,",,W,31,",28.3,",W,10,",200.5,W,140.7,",W",28,",,,W",,,13.83,",W",21.65,",,,W",6.01,",,,W",,,260,",W",250,",W",17,",W",21.9,",W"
USW00004113,2015-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,"3,W",596.5,W,0,",W",6,",W",3,",W",0,",W",,,0,"3,W",0,",W",16,",W",6,",W",0,",W",0,",W",9,,2,,20151127,",,W",,,20151121,",3,W",,,20151119,",,W",20151117,",,W",-10.5,",W,27,",,,0,"3,T,W,21,",8.9,",,W,19,",19.4,",W,17,",614.6,W,414.1,",W",20.6,",,,W",0,"3,T,,W",4.53,",W",8.73,",,,W",0.32,",,,W",,,230,",W",230,"3,W",20.6,",W",28.2,"3,W"
USW00004113,2015-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",596.5,W,0,",W",16,",W",8,",W",0,",W",,,,,0,",W",22,",W",4,",W",1,",W",0,",W",15,,4,,20151231,"+,,W",,,,,1,,20151207,",,W",20151208,",,W",-6.6,",W,31,+",,,,,9.9,",,W,07,",22.2,",W,08,",1084.4,W,469.8,",W",45.5,",,,W",,,3.18,",W",6.94,",,,W",-0.58,",,,W",,,250,",W",250,",W",20.6,",W",29.1,",W"
USW00004113,2016-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",0,W,0,",W",12,",W",6,",W",0,",W",0,",W",0,"5,W",0,",W",20,",W",6,",W",0,",W",0,",W",17,,2,,20160103,",,W",20160131,"+,,W",20160131,"+,5,W",,,20160119,",,W",20160122,",,W",-8.2,",W,03,",0,",,W,31,+",0,"5,,W,31,+",7.1,",,W,19,",14.4,",W,22,",1581.5,W,497.1,",W",28,",,,W",0,"5,,,W",2.3,",W",5.48,",,,W",-0.88,",,,W",,,260,",W",240,"1,W",14.3,",W",20.6,"1,W"
USW00004113,2016-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,",W",0,W,0,",W",9,",W",0,",W",0,",W",0,",W",0,"2,W",0,",W",16,",W",0,",W",0,",W",0,",W",4,,,,20160223,"+,,W",20160229,"+,,W",20160229,"+,2,W",,,20160212,",,W",20160227,"+,,W",-5.5,",W,23,+",0,",,W,29,+",0,"2,,W,29,+",2.3,",,W,12,",17.2,",W,27,+",1930.1,W,348.6,",W",10.1,",,,W",0,"2,,,W",6.31,",W",12.49,",,,W",0.13,",,,W",,,240,",W",240,",W",17.4,",W",23.7,",W"
USW00004113,2016-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.7,",W",0,W,0,",W",11,",W",4,",W",0,",W",0,",W",0,",W",0,",W",9,",W",0,",W",1,",W",0,",W",5,,,,20160318,",,W",20160331,"+,,W",20160331,"+,,W",1,,20160320,",,W",20160331,",,W",-5.5,",W,18,",0,",,W,31,+",0,",,W,31,+",8.9,",,W,20,",23.3,",W,31,",2225.8,W,295.7,",W",30.8,",,,W",0,",,,W",8.79,",W",15.7,",,,W",1.89,",,,W",,,210,",W",280,",W",17.9,",W",23.3,",W"
USW00004113,2016-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",0,W,0,",W",3,",W",2,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",19,",W",0,",W",,,,,20160416,"+,,W",20160430,"+,,W",20160430,"+,,W",1,,20160414,",,W",20160420,",,W",1.1,",W,16,+",0,",,W,30,+",0,",,W,30,+",3.6,",,W,14,",30,",W,20,",2349.8,W,124,",W",7.1,",,,W",0,",,,W",14.2,",W",22.57,",,,W",5.83,",,,W",,,250,",W",250,",W",14.8,",W",20.1,",W"
USW00004113,2016-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.8,",W",14,W,14,"1,W",4,",W",3,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,"1,W",25,"1,W",1,"1,W",4,,,,20160501,",,W",20160531,"+,,W",20160531,"+,,W",4,,20160504,",,W",20160503,",1,W",2.8,",W,01,",0,",,W,31,+",0,",,W,31,+",15,",,W,04,",33.3,"1,W,03,",2400.4,W,50.6,"1,W",31.8,",,,W",0,",,,W",17.17,"1,W",25.37,"1,,,W",8.96,",,,W",,,210,",W",190,",W",19.7,",W",25.5,",W"
USW00004113,2016-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.7,",W",108.1,W,94.1,",W",5,",W",1,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",30,",W",11,",W",1,,,,20160619,",,W",20160630,"+,,W",20160630,"+,,W",1,,20160618,",,W",20160606,",,W",3.9,",W,19,",0,",,W,30,+",0,",,W,30,+",6.9,",,W,18,",40,",W,06,",2424.8,W,24.4,",W",10.4,",,,W",0,",,,W",20.66,",W",29.74,",,,W",11.57,",,,W",,,260,",W",210,"1,W",13.9,",W",20.6,"1,W"
USW00004113,2016-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.7,",W",273.7,W,165.6,",W",4,",W",1,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",31,",W",13,",W",1,,,,20160714,",,W",20160731,"+,,W",20160731,"+,,W",1,,20160708,",,W",20160729,",,W",10,",W,14,",0,",,W,31,+",0,",,W,31,+",7.1,",,W,08,",41.1,",W,29,",0,W,0,",W",8,",,,W",0,",,,W",23.67,",W",31.95,",,,W",15.4,",,,W",,,240,",W",250,"1,W",13.4,",W",17,"1,W"
USW00004113,2016-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",415.4,W,141.7,",W",2,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",31,",W",21,",W",,,,,20160823,",,W",20160831,"+,,W",20160831,"+,,W",,,20160808,",,W",20160818,"+,,W",7.2,",W,23,",0,",,W,31,+",0,",,W,31,+",1,",,W,08,",38.3,",W,18,+",0,W,0,",W",1.3,",,,W",0,",,,W",22.9,",W",33.12,",,,W",12.69,",,,W",,,260,",W",260,"1,W",16.1,",W",21.9,"1,W"
USW00004113,2016-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.1,",W",434.6,W,19.2,",W",4,",W",1,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",29,",W",1,",W",1,,,,20160913,",,W",20160930,"+,,W",20160930,"+,,W",,,20160906,",,W",20160910,",,W",1.7,",W,13,",0,",,W,30,+",0,",,W,30,+",9.1,",,W,06,",33.3,",W,10,",41.1,W,41.1,",W",11.4,",,,W",0,",,,W",17.6,",W",25.8,",,,W",9.41,",,,W",,,260,",W",160,",W",11.6,",W",18.8,",W"
USW00004113,2016-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,",W",434.6,W,0,",W",16,",W",9,",W",0,",W",0,",W",0,",W",0,",W",2,",W",0,",W",6,",W",0,",W",12,,4,,20161012,",,W",20161031,"+,,W",20161031,"+,,W",1,,20161030,"+,,W",20161008,",,W",-2.7,",W,12,",0,",,W,31,+",0,",,W,31,+",7.1,",,W,30,+",25,",W,08,",232.5,W,191.4,",W",48.4,",,,W",0,",,,W",12.16,",W",17.85,",,,W",6.46,",,,W",,,270,",W",280,",W",16.5,",W",23.7,",W"
USW00004113,2016-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,",W",434.6,W,0,",W",11,",W",1,",W",0,",W",0,",W",0,",W",0,",W",7,",W",0,",W",0,",W",0,",W",17,,8,,20161118,",,W",20161130,"+,,W",20161130,"+,,W",,,20161114,",,W",20161109,"+,,W",-3.8,",W,18,",0,",,W,30,+",0,",,W,30,+",2.8,",,W,14,",20,",W,09,+",532.7,W,300.2,",W",14.6,",,,W",0,",,,W",8.33,",W",13.91,",,,W",2.74,",,,W",,,260,",W",150,",W",12.5,",W",17.9,",W"
USW00004113,2016-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.4,",W",434.6,W,0,",W",7,",W",2,",W",0,",W",,,,,2,",W",27,",W",12,",W",0,",W",0,",W",22,,9,,20161217,",,W",,,,,,,20161220,",,W",20161203,",,W",-24.9,",W,17,",,,,,4.6,",,W,20,",11.7,",W,03,",1161.4,W,628.7,",W",12.7,",,,W",,,-1.95,",W",2.76,",,,W",-6.65,",,,W",,,230,",W",240,",W",13,",W",17,",W"
USW00004113,2017-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.8,",W",0,W,0,",W",4,",W",2,",W",0,",W",,,4,"4,W",7,",W",31,",W",17,",W",0,",W",0,",W",28,,15,,20170113,",,W",,,20170108,",4,W",,,20170118,",,W",20170118,",,W",-24.3,",W,13,",,,76,"4,,W,08,",13,",,W,18,",7.8,",W,18,",1909.5,W,748.1,",W",23.2,",,,W",194,"4,,,W",-5.8,",W",-1.83,",,,W",-9.77,",,,W",,,250,",W",70,",W",11.2,",W",16.5,",W"
USW00004113,2017-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.4,",W",0,W,0,",W",13,",W",6,",W",0,",W",,,0,"3,W",0,",W",22,",W",6,",W",0,",W",0,",W",22,,9,,20170201,",,W",,,20170208,",3,W",,,20170221,",,W",20170220,",,W",-15.5,",W,01,",,,5,"3,,W,08,",14.5,",,W,21,",12.2,",W,20,",2405.8,W,496.3,",W",47.5,",,,W",5,"3,,,W",0.61,",W",4.59,",,,W",-3.38,",,,W",,,260,",W",250,",W",11.2,",W",13.9,",W"
USW00004113,2017-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",0,W,0,",W",19,",W",5,",W",0,",W",0,",W",0,",W",0,",W",8,",W",0,",W",0,",W",0,",W",13,,5,,20170331,"+,,W",20170331,"+,,W",20170331,"+,,W",1,,20170324,",,W",20170310,",,W",-1,",W,31,+",0,",,W,31,+",0,",,W,31,+",9.7,",,W,24,",17.8,",W,10,",2719.7,W,313.9,",W",37.5,",,,W",0,",,,W",8.21,",W",13.71,",,,W",2.71,",,,W",,,270,",W",270,",W",13,",W",16.5,",W"
USW00004113,2017-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.3,",W",0,W,0,",W",10,",W",5,",W",0,",W",0,",W",0,",W",0,",W",6,",W",0,",W",3,",W",0,",W",4,,,,20170409,",,W",20170430,"+,,W",20170430,"+,,W",1,,20170412,",,W",20170407,",,W",-2.7,",W,09,",0,",,W,30,+",0,",,W,30,+",7.4,",,W,12,",21.7,",W,07,",2942.9,W,223.2,",W",24.4,",,,W",0,",,,W",10.89,",W",17.65,",,,W",4.14,",,,W",,,200,",W",220,",W",17.4,",W",21.9,",W"
USW00004113,2017-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.1,",W",25.5,W,25.5,",W",6,",W",1,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",23,",W",6,",W",4,,,,20170507,",,W",20170531,"+,,W",20170531,"+,,W",4,,20170516,",,W",20170529,",,W",0.6,",W,07,",0,",,W,31,+",0,",,W,31,+",5.6,",,W,16,",36.1,",W,29,",3043.9,W,101,",W",10.9,",,,W",0,",,,W",15.9,",W",24.86,",,,W",6.93,",,,W",,,260,",W",230,",W",14.8,",W",18.8,",W"
USW00004113,2017-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",102.2,W,76.7,",W",6,",W",2,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",30,",W",7,",W",1,,,,20170611,",,W",20170630,"+,,W",20170630,"+,,W",5,,20170608,",,W",20170625,",,W",5.6,",W,11,",0,",,W,30,+",0,",,W,30,+",3,",,W,08,",39.4,",W,25,",3059.1,W,15.2,",W",7.4,",,,W",0,",,,W",20.39,",W",29.01,",,,W",11.76,",,,W",,,260,",W",240,",W",13.9,",W",18.3,",W"
USW00004113,2017-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",321.6,W,219.4,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",31,",W",26,",W",,,,,20170718,"+,,W",20170731,"+,,W",20170731,"+,,W",,,20170715,",,W",20170706,",,W",9.4,",W,18,+",0,",,W,31,+",0,",,W,31,+",0,",T,W,15,",40,",W,06,",0,W,0,",W",0,",T,,W",0,",,,W",25.41,",W",35.22,",,,W",15.61,",,,W",,,250,",W",240,",W",11.2,",W",14.3,",W"
USW00004113,2017-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,",W",507.7,W,186.1,",W",1,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",31,",W",22,",W",2,,,,20170825,",,W",20170831,"+,,W",20170831,"+,,W",,,20170813,",,W",20170810,",,W",6.7,",W,25,",0,",,W,31,+",0,",,W,31,+",1.5,",,W,13,",40,",W,10,",0.5,W,0.5,",W",1.5,",,,W",0,",,,W",24.32,",W",34.56,",,,W",14.07,",,,W",,,230,",W",240,",W",11.2,",W",13.9,",W"
USW00004113,2017-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,",W",565.4,W,57.7,",W",3,",W",2,",W",0,",W",0,",W",0,",W",0,",W",0,",W",0,",W",25,",W",6,",W",2,,,,20170916,",,W",20170930,"+,,W",20170930,"+,,W",1,,20170920,",,W",20170902,",,W",3.9,",W,16,",0,",,W,30,+",0,",,W,30,+",3.8,",,W,20,",36.1,",W,02,",52.5,W,52,",W",7.3,",,,W",0,",,,W",18.53,",W",27.03,",,,W",10.02,",,,W",,,250,",W",280,",W",10.7,",W",14.3,",W"
USW00004113,2017-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",565.4,W,0,",W",6,",W",3,",W",0,",W",0,",W",0,",W",0,",W",9,",W",0,",W",4,",W",0,",W",13,,4,,20171031,",,W",20171031,"+,,W",20171031,"+,,W",,,20171019,",,W",20171006,",,W",-3.8,",W,31,",0,",,W,31,+",0,",,W,31,+",8.4,",,W,19,",25.6,",W,06,",294.2,W,241.7,",W",20.2,",,,W",0,",,,W",10.54,",W",18.42,",,,W",2.65,",,,W",,,270,",W",270,"1,W",16.1,",W",20.1,"1,W"
USW00004113,2017-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,",W",565.4,W,0,",W",14,",W",2,",W",0,",W",0,",W",0,",W",0,",W",13,",W",0,",W",1,",W",0,",W",19,,4,,20171107,",,W",20171130,"+,,W",20171130,"+,,W",,,20171115,",,W",20171123,",,W",-7.7,",W,07,",0,",,W,30,+",0,",,W,30,+",4.8,",,W,15,",21.1,",W,23,",674.7,W,380.5,",W",24.4,",,,W",0,",,,W",5.65,",W",10.72,",,,W",0.58,",,,W",,,250,",W",260,",W",13.9,",W",17.4,",W"
USW00004113,2017-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.6,",W",565.4,W,0,",W",10,",W",4,",W",0,",W",,,0,"5,W",0,",W",28,",W",12,",W",0,",W",0,",W",24,,9,,20171224,",,W",,,20171227,"+,5,W",,,20171229,",,W",20171218,",,W",-14.9,",W,24,",,,0,"5,T,W,27,+",6.1,",,W,29,",13.3,",W,18,",1252.9,W,578.2,",W",20.3,",,,W",0,"5,T,,W",-0.32,",W",2.82,",,,W",-3.46,",,,W",,,260,"1,W",260,",W",11.2,"1,W",15.7,",W"
USW00004113,2018-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",0,W,0,",W",12,",W",5,",W",0,",W",0,"5,W",0,"5,W",0,",W",18,",W",1,",W",0,",W",0,",W",18,,8,,20180101,",,W",20180131,"+,5,W",20180131,"+,5,W",,,20180124,"+,,W",20180124,",,W",-4.3,",W,01,",0,"5,,W,31,+",0,"5,,W,31,+",5.3,",,W,24,+",16.1,",W,24,",1689.2,W,436.3,",W",27.9,",,,W",0,"5,,,W",4.26,",W",8,",,,W",0.52,",,,W",,,250,",W",250,",W",13,",W",17,",W"
USW00004113,2018-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.4,",W",0,W,0,",W",6,",W",2,",W",0,",W",0,",W",0,",W",0,",W",15,",W",2,",W",0,",W",0,",W",8,,,,20180223,",,W",20180228,"+,,W",20180224,"+,,W",,,20180214,",,W",20180208,",,W",-12.1,",W,23,",0,",,W,28,+",0,",T,W,24,+",8.6,",,W,14,",18.3,",W,08,",2075.2,W,386,",W",13.5,",,,W",0,",T,,W",4.55,",W",9.75,",,,W",-0.65,",,,W",,,250,",W",250,",W",19.7,",W",29.1,",W"
USW00004113,2018-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4,",W",0,W,0,",W",9,",W",3,",W",0,",W",0,",W",0,",W",0,",W",18,",W",0,",W",0,",W",0,",W",6,,1,,20180310,",,W",20180331,"+,,W",20180331,"+,,W",,,20180323,",,W",20180330,"+,,W",-6,",W,10,",0,",,W,31,+",0,",,W,31,+",4.8,",,W,23,",19.4,",W,30,+",2411.1,W,335.9,",W",19,",,,W",0,",,,W",7.5,",W",14.82,",,,W",0.17,",,,W",,,250,",W",250,",W",16.1,",W",22.4,",W"
